matchup_id,home_team,home_team_ranking,home_team_box,away_team,away_team_ranking,away_team_box,url,neutral,winner
5327,Missouri St.,0,10654,Southern Illinois,0,10655,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818546.html,True,True
5328,Drexel,0,10656,Towson,0,10657,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818440.html,True,True
5329,Appalachian St.,0,10658,Georgia Southern,0,10659,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818442.html,False,True
5330,Cleveland St.,0,10660,Wright St.,0,10661,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818522.html,True,True
5331,Kent St.,0,10662,Akron,0,10663,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805653.html,False,True
5332,Harvard,0,10664,Pennsylvania,0,10665,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805655.html,False,True
5333,Dartmouth,0,10666,Princeton,0,10667,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805657.html,False,False
5334,Furman,0,10668,Samford,0,10669,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818444.html,True,True
5335,Niagara,0,10670,Marist,0,10671,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818445.html,True,False
5336,Detroit,0,10672,Valparaiso,0,10673,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818523.html,True,False
5337,Portland,0,10674,Loyola Marymount,0,10675,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818447.html,True,False
5338,Siena,0,10676,Manhattan,0,10677,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818448.html,True,True
5339,Indiana St.,0,10678,Evansville,0,10679,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818450.html,True,True
5340,San Diego,0,10680,Pepperdine,0,10681,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818451.html,True,False
5341,Richmond,0,10682,Duquesne,0,10683,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805664.html,False,True
5342,Missouri,24,10684,Kansas,2,10685,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805661.html,False,False
5343,Illinois,0,10686,Indiana,0,10687,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805669.html,False,True
5344,Albany,0,10688,Stony Brook,0,10689,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818452.html,True,False
5345,Southeastern Louisiana,0,10690,Nicholls State,0,10691,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805668.html,False,True
5346,Alabama,0,10692,Georgia,0,10693,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805670.html,False,True
5347,Kansas St.,0,10694,Iowa St.,0,10695,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805672.html,False,True
5348,Ball St.,0,10696,Northern Illinois,0,10697,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805663.html,False,True
5349,St. Bonaventure,0,10698,Rhode Island,0,10699,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805677.html,False,True
5350,George Washington,0,10700,Dayton,0,10701,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805679.html,False,True
5351,Mississippi St.,0,10702,South Carolina,0,10703,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805681.html,False,True
5352,Charlotte,0,10704,St. Joseph's,0,10705,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805683.html,False,False
5353,Maryland,0,10706,Virginia,0,10707,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805685.html,False,False
5354,Western Carolina,0,10708,NC-Greensboro,0,10709,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818586.html,True,True
5355,VCU,0,10710,Drexel,0,10711,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818577.html,True,True
5356,Missouri St.,0,10712,Creighton,0,10713,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818580.html,True,True
5357,Northwestern St.,0,10714,Stephen F. Austin,0,10715,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805687.html,False,True
