matchup_id,home_team,home_team_ranking,home_team_box,away_team,away_team_ranking,away_team_box,url,neutral,winner
1896,South Carolina,0,3792,Manhattan,0,3793,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870280.html,False,False
1897,Marshall,0,3794,Alice Lloyd,0,3795,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870282.html,False,False
1898,VCU,0,3796,Wofford,0,3797,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870268.html,False,True
1899,Lafayette,0,3798,Immaculata,0,3799,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore881329.html,False,True
1900,Stetson,0,3800,Florida Atlantic,0,3801,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870285.html,False,True
1901,Louisiana Tech,0,3802,McNeese St.,0,3803,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870287.html,False,True
1902,Green Bay,0,3804,Tennessee Tech,0,3805,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870289.html,False,True
1903,Tulane,0,3806,Washington,0,3807,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870291.html,False,False
1904,Incarnate Word,0,3808,Open Bible College,0,3809,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore881316.html,False,True
1905,Mississippi St.,0,3810,Florida A&M,0,3811,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870295.html,False,True
1906,Creighton,0,3812,Arkansas-Pine Bluff,0,3813,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870293.html,False,True
1907,Arkansas St.,0,3814,Toledo,0,3815,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870298.html,False,False
1908,Abilene Christian,0,3816,Bacone,0,3817,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870300.html,False,True
1909,Vanderbilt,0,3818,Austin Peay,0,3819,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870302.html,False,True
1910,Louisville,4,3820,Missouri St.,0,3821,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870304.html,False,True
