matchup_id,home_first,home_second,home_ot,home_total,away_first,away_second,away_ot,away_total
332,34.0,32.0,0.0,66.0,34.0,32.0,0.0,46.0
333,51.0,64.0,0.0,115.0,51.0,64.0,0.0,35.0
334,50.0,73.0,0.0,123.0,50.0,73.0,0.0,65.0
335,62.0,62.0,0.0,124.0,62.0,62.0,0.0,42.0
336,33.0,23.0,0.0,56.0,33.0,23.0,0.0,49.0
337,48.0,32.0,0.0,80.0,48.0,32.0,0.0,70.0
338,51.0,46.0,0.0,97.0,51.0,46.0,0.0,74.0
339,38.0,38.0,0.0,76.0,38.0,38.0,0.0,39.0
340,34.0,44.0,0.0,78.0,34.0,44.0,0.0,62.0
341,41.0,34.0,0.0,75.0,41.0,34.0,0.0,55.0
342,61.0,50.0,0.0,111.0,61.0,50.0,0.0,66.0
343,45.0,41.0,0.0,86.0,45.0,41.0,0.0,49.0
344,33.0,41.0,0.0,74.0,33.0,41.0,0.0,63.0
345,24.0,31.0,0.0,55.0,24.0,31.0,0.0,49.0
346,43.0,39.0,0.0,82.0,43.0,39.0,0.0,56.0
347,49.0,42.0,0.0,91.0,49.0,42.0,0.0,45.0
348,42.0,48.0,0.0,90.0,42.0,48.0,0.0,63.0
349,22.0,40.0,0.0,62.0,22.0,40.0,0.0,52.0
350,47.0,41.0,0.0,88.0,47.0,41.0,0.0,61.0
351,32.0,31.0,0.0,63.0,32.0,31.0,0.0,57.0
352,53.0,49.0,0.0,102.0,53.0,49.0,0.0,51.0
353,25.0,45.0,0.0,70.0,25.0,45.0,0.0,48.0
354,38.0,34.0,0.0,72.0,38.0,34.0,0.0,40.0
355,24.0,35.0,10.0,69.0,24.0,35.0,5.0,64.0
356,20.0,31.0,21.0,72.0,20.0,31.0,16.0,67.0
357,48.0,36.0,0.0,84.0,48.0,36.0,0.0,63.0
358,31.0,23.0,0.0,54.0,31.0,23.0,0.0,62.0
359,39.0,31.0,7.0,77.0,39.0,31.0,9.0,79.0
360,27.0,38.0,0.0,65.0,27.0,38.0,0.0,69.0
361,17.0,36.0,0.0,53.0,17.0,36.0,0.0,49.0
362,48.0,39.0,0.0,87.0,48.0,39.0,0.0,65.0
363,38.0,35.0,0.0,73.0,38.0,35.0,0.0,76.0
364,36.0,39.0,0.0,75.0,36.0,39.0,0.0,63.0
365,37.0,47.0,0.0,84.0,37.0,47.0,0.0,36.0
366,45.0,37.0,0.0,82.0,45.0,37.0,0.0,51.0
367,40.0,41.0,0.0,81.0,40.0,41.0,0.0,71.0
368,26.0,31.0,0.0,57.0,26.0,31.0,0.0,73.0
369,26.0,25.0,0.0,51.0,26.0,25.0,0.0,63.0
370,31.0,41.0,0.0,72.0,31.0,41.0,0.0,84.0
371,43.0,43.0,0.0,86.0,43.0,43.0,0.0,51.0
372,32.0,20.0,0.0,52.0,32.0,20.0,0.0,53.0
373,22.0,36.0,0.0,58.0,22.0,36.0,0.0,52.0
374,27.0,29.0,0.0,56.0,27.0,29.0,0.0,69.0
375,35.0,47.0,0.0,82.0,35.0,47.0,0.0,72.0
376,26.0,32.0,0.0,58.0,26.0,32.0,0.0,60.0
377,31.0,37.0,0.0,68.0,31.0,37.0,0.0,74.0
378,44.0,50.0,0.0,94.0,44.0,50.0,0.0,63.0
379,26.0,41.0,0.0,67.0,26.0,41.0,0.0,84.0
380,42.0,44.0,0.0,86.0,42.0,44.0,0.0,49.0
381,46.0,30.0,0.0,76.0,46.0,30.0,0.0,54.0
382,25.0,24.0,0.0,49.0,25.0,24.0,0.0,68.0
383,27.0,30.0,0.0,57.0,27.0,30.0,0.0,66.0
