box_score_id,player_id,minutes_played,fg,fg_a,two_pt,two_pt_a,three_pt,three_pt_a,ft,ft_a,o_reb,d_reb,assist,pf,stl,to,blk,pts
792,775205,26,2,8,1,1,1,7,2,2,0,3,1,2,1,1,0,7
792,796714,12,3,4,3,4,0,0,1,2,3,1,0,3,1,1,0,7
792,796716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,792050,26,6,8,3,3,3,5,3,7,1,2,3,3,1,1,1,18
793,785347,31,3,9,0,4,3,5,2,4,0,2,4,2,1,1,0,11
793,786338,26,3,11,2,7,1,4,2,2,3,1,2,1,1,2,0,9
793,791512,17,2,5,2,5,0,0,2,2,1,2,0,4,0,1,0,6
793,775601,20,0,7,0,5,0,2,5,6,1,1,3,4,1,4,0,5
793,792052,20,3,5,1,3,2,2,2,2,0,0,0,2,0,2,0,10
793,786825,19,3,3,3,3,0,0,2,4,3,6,0,2,1,4,1,8
793,792047,15,3,4,2,2,1,2,0,0,0,5,0,4,1,1,0,7
793,797648,8,2,2,1,1,1,1,0,0,1,0,2,0,0,1,0,5
793,792045,4,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2
793,775476,11,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
793,797647,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
800,785368,21,3,4,3,4,0,0,3,4,3,5,0,3,0,1,1,9
800,785247,28,6,10,5,7,1,3,3,6,0,3,2,4,2,5,0,16
800,790793,33,6,13,5,11,1,2,6,8,1,5,4,2,5,4,0,19
800,790792,25,2,3,2,3,0,0,4,5,0,2,0,3,2,1,1,8
800,785246,29,2,8,1,5,1,3,2,2,1,2,0,2,1,0,1,7
800,780281,13,0,3,0,1,0,2,0,2,1,3,0,1,0,1,0,0
800,780886,22,4,6,3,3,1,3,6,7,0,1,3,3,1,2,0,15
800,790794,18,1,1,1,1,0,0,0,2,0,4,0,3,1,0,1,2
800,796350,8,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
800,790789,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
801,796585,23,2,4,2,4,0,0,0,4,1,2,0,5,0,0,0,4
801,780192,27,3,6,1,2,2,4,1,2,0,3,0,5,2,5,0,9
801,798139,30,4,12,2,8,2,4,2,2,0,3,6,4,1,5,0,12
801,786818,32,4,9,4,7,0,2,4,6,2,2,1,1,1,2,0,12
801,780182,34,4,13,1,5,3,8,2,2,1,7,3,3,3,4,0,13
801,780186,17,2,2,2,2,0,0,0,1,3,2,1,3,0,2,0,4
801,786820,11,1,2,1,2,0,0,0,0,0,0,3,3,0,1,0,2
801,798138,16,3,6,0,0,3,6,0,0,0,3,0,2,0,1,0,9
801,780184,10,1,2,1,2,0,0,2,2,0,0,1,1,0,0,0,4
802,785996,25,6,8,5,7,1,1,1,2,3,6,0,2,0,0,2,14
802,780858,25,6,12,5,10,1,2,0,0,4,5,1,0,0,0,1,13
802,797646,20,5,9,3,6,2,3,0,1,1,0,3,2,1,3,1,12
802,792039,18,2,3,2,2,0,1,2,4,0,2,0,1,1,0,0,6
802,780849,27,4,7,2,3,2,4,0,0,0,1,3,0,1,1,0,10
802,785990,18,4,7,3,4,1,3,0,0,0,1,2,0,0,1,0,9
802,780853,23,2,7,2,7,0,0,2,2,0,3,5,2,2,1,0,6
802,792235,11,1,3,1,3,0,0,0,2,1,3,0,5,1,3,1,2
802,785998,13,1,5,1,1,0,4,0,0,2,0,0,0,1,0,0,2
802,780776,13,1,4,1,4,0,0,0,0,1,3,0,0,0,1,0,2
802,791374,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
802,786001,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
803,785294,28,2,6,2,6,0,0,0,1,3,7,1,3,0,2,0,4
803,791081,13,1,3,1,3,0,0,0,0,1,1,0,3,1,2,2,2
803,791085,24,6,10,6,9,0,1,3,4,1,1,2,0,2,3,0,15
803,786446,21,3,10,0,3,3,7,1,2,2,0,0,3,1,2,0,10
803,785675,27,1,7,0,3,1,4,0,0,1,2,4,0,0,0,0,3
803,791083,17,3,7,3,3,0,4,0,0,2,2,0,2,0,1,1,6
803,796514,16,0,1,0,0,0,1,0,0,0,0,2,0,0,3,0,0
803,791080,24,5,9,3,5,2,4,0,0,1,5,0,1,2,1,0,12
803,796511,17,0,3,0,0,0,3,2,5,1,1,2,0,0,0,0,2
803,791077,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
803,796512,5,1,3,0,0,1,3,0,0,0,1,0,0,1,1,0,3
803,796515,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
804,780993,23,3,6,2,5,1,1,1,2,7,7,1,1,0,1,0,8
804,775248,24,5,14,5,7,0,7,3,4,4,2,3,1,2,1,2,13
804,797225,23,3,9,3,8,0,1,0,0,0,4,4,2,3,1,1,6
804,791452,26,2,3,0,0,2,3,0,0,0,0,2,1,1,1,1,6
804,797224,24,7,14,6,8,1,6,2,2,1,4,0,2,5,1,1,17
804,797230,12,7,9,7,9,0,0,1,2,5,1,0,0,0,1,0,15
804,797228,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
804,791446,8,1,3,1,1,0,2,0,0,0,1,0,2,0,0,0,2
804,797226,9,2,4,2,3,0,1,1,1,0,4,1,2,0,1,0,5
804,791447,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1
804,797231,14,0,3,0,2,0,1,2,2,2,5,2,3,0,0,0,2
804,797229,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2
804,797227,11,0,4,0,0,0,4,0,0,0,2,0,0,0,1,0,0
804,791449,16,6,9,5,6,1,3,0,2,1,2,1,1,2,1,1,13
806,790873,28,6,9,6,8,0,1,4,4,2,5,1,3,0,2,0,16
806,780054,24,4,7,3,4,1,3,2,2,1,2,2,2,0,2,1,11
806,781140,28,3,6,2,3,1,3,3,4,3,6,1,2,2,1,1,10
806,786851,28,4,11,1,5,3,6,0,0,0,3,4,1,2,1,0,11
806,776357,33,3,8,2,5,1,3,4,4,1,3,4,3,3,1,0,11
806,785429,15,3,6,0,0,3,6,0,0,1,1,1,0,0,0,0,9
806,796432,15,2,6,2,3,0,3,0,0,0,3,0,1,0,0,0,4
806,796433,16,1,5,1,5,0,0,0,0,4,2,0,2,0,0,1,2
806,780343,11,1,1,0,0,1,1,0,0,0,1,2,1,0,0,0,3
806,790527,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
806,796102,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0
807,797292,28,1,6,1,6,0,0,1,2,4,2,0,3,0,3,0,3
807,791661,20,1,5,0,1,1,4,0,0,0,0,0,3,0,0,0,3
807,780509,25,1,8,0,7,1,1,0,0,1,3,0,1,1,2,0,3
807,797290,31,2,8,1,5,1,3,6,6,1,6,3,2,0,3,0,11
807,791660,32,1,7,0,2,1,5,0,0,0,1,3,2,1,2,0,3
807,791663,12,1,3,1,3,0,0,0,0,1,1,0,3,0,3,1,2
807,797291,18,2,4,1,3,1,1,1,2,0,0,2,0,0,2,0,6
807,786064,28,4,9,2,3,2,6,3,3,1,5,0,2,0,2,0,13
807,785658,3,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0
807,797294,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,792005,32,11,19,6,9,5,10,5,6,1,3,0,4,0,3,2,32
808,781175,25,2,3,2,3,0,0,1,2,1,7,0,4,0,2,1,5
808,786553,28,2,10,1,6,1,4,1,2,1,2,6,1,4,2,0,6
808,780895,31,2,9,1,6,1,3,2,2,2,1,0,2,0,2,0,7
808,781172,34,1,2,1,2,0,0,0,2,2,6,6,3,1,2,0,2
808,781177,15,0,2,0,1,0,1,0,0,2,3,0,1,2,0,0,0
808,786555,9,1,5,0,0,1,5,0,0,0,1,0,4,0,0,0,3
808,785312,26,6,11,5,8,1,3,4,5,0,2,2,0,2,4,0,17
808,797501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,780178,16,5,7,5,7,0,0,3,5,0,2,0,1,0,1,0,13
809,775075,14,1,2,1,2,0,0,0,0,1,1,0,0,0,1,1,2
809,792376,28,4,14,2,7,2,7,1,1,0,6,2,1,0,1,1,11
809,797883,31,3,8,2,6,1,2,0,1,1,2,6,3,2,1,0,7
809,786747,21,1,1,1,1,0,0,0,0,0,2,0,1,2,3,0,2
809,786746,22,1,2,0,0,1,2,2,2,0,3,0,2,1,3,0,5
809,792378,17,3,6,3,6,0,0,3,5,3,2,1,2,0,2,0,9
809,792374,9,1,1,0,0,1,1,4,4,0,1,0,5,0,2,0,7
809,797890,19,1,3,1,2,0,1,3,4,0,2,1,2,1,1,0,5
809,797885,12,2,6,2,5,0,1,0,0,1,1,0,1,0,0,0,4
809,797888,11,2,4,2,4,0,0,0,0,0,2,2,2,0,1,0,4
810,780879,21,4,5,4,5,0,0,0,0,2,2,4,1,1,1,0,8
810,796324,20,4,7,4,5,0,2,3,4,1,4,0,3,0,3,1,11
810,790768,20,2,7,2,3,0,4,1,1,0,0,4,2,3,0,1,5
810,785226,22,3,5,1,2,2,3,0,0,0,1,3,0,2,1,1,8
810,780875,17,2,4,1,3,1,1,2,2,2,3,1,2,2,3,0,7
810,790767,17,2,5,1,2,1,3,0,0,0,3,1,2,0,3,0,5
810,785743,24,2,8,1,2,1,6,0,0,0,1,2,0,1,2,0,5
810,785224,17,4,5,2,3,2,2,3,4,1,5,1,0,0,0,0,13
810,775785,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
810,790769,18,2,5,2,5,0,0,1,2,1,2,1,2,1,1,0,5
810,796325,12,1,5,1,5,0,0,0,0,4,0,0,2,0,1,2,2
810,792437,2,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,2
810,796041,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
810,785225,3,1,1,0,0,1,1,1,2,1,0,0,0,0,0,0,4
811,787996,25,4,9,4,9,0,0,2,2,3,3,0,2,0,1,0,10
811,798962,20,4,9,4,9,0,0,0,0,1,0,0,3,2,2,1,8
811,798968,14,0,3,0,2,0,1,0,0,2,3,0,1,0,0,0,0
811,791718,24,2,8,2,5,0,3,2,2,1,3,2,1,0,0,0,6
811,781446,17,0,5,0,3,0,2,1,2,1,0,1,0,0,4,0,1
811,798965,23,2,5,1,3,1,2,0,0,0,4,0,1,1,1,0,5
811,798963,23,2,4,2,4,0,0,0,0,1,0,2,1,0,8,0,4
811,791717,14,0,2,0,1,0,1,0,0,0,1,0,3,1,3,1,0
811,791719,13,1,5,1,3,0,2,0,0,0,1,0,1,0,0,0,2
811,798967,12,1,2,1,1,0,1,0,0,1,1,1,0,2,1,0,2
811,791720,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
811,798964,7,0,1,0,1,0,0,0,0,1,0,0,3,0,1,2,0
811,798969,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
812,791414,16,9,9,9,9,0,0,3,5,3,4,2,2,1,4,1,21
812,785911,16,8,10,8,10,0,0,2,4,1,6,2,4,1,2,3,18
812,791413,22,5,6,3,3,2,3,4,5,2,3,5,1,0,0,0,16
812,791411,19,6,8,3,3,3,5,2,2,0,4,10,2,2,5,1,17
812,785776,22,4,5,3,3,1,2,4,7,0,6,11,3,1,3,0,13
812,797102,14,8,8,8,8,0,0,0,1,1,3,0,2,0,2,0,16
812,797099,13,7,8,7,8,0,0,0,0,0,5,3,0,1,1,1,14
812,786403,16,5,7,5,6,0,1,2,2,1,1,5,1,1,2,1,12
812,797101,9,1,1,0,0,1,1,4,4,0,2,1,0,0,0,0,7
812,797104,8,0,2,0,1,0,1,1,4,0,0,3,0,0,1,0,1
812,797105,26,12,13,11,11,1,2,5,6,1,4,7,2,1,1,0,30
812,781209,19,5,6,5,5,0,1,2,2,0,7,8,1,2,0,0,12
814,776110,21,3,5,2,3,1,2,0,0,3,4,0,2,1,0,0,7
814,780059,32,4,8,3,7,1,1,2,2,3,5,5,3,2,5,0,11
814,790944,29,4,11,1,5,3,6,4,4,3,3,1,1,0,1,0,15
814,786754,22,3,9,2,6,1,3,3,5,0,1,3,4,0,2,0,10
814,780061,28,5,11,4,5,1,6,5,6,1,4,2,4,0,1,0,16
814,780058,17,2,4,0,0,2,4,0,0,0,2,0,2,1,1,0,6
814,796494,24,5,9,2,3,3,6,2,4,1,2,1,4,1,0,0,15
814,796496,9,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,2
814,790943,9,1,1,1,1,0,0,2,2,1,2,0,3,0,0,0,4
814,796497,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2
814,796495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
814,790941,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
814,796499,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
814,785097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,790837,29,1,3,0,1,1,2,0,0,0,4,1,2,0,1,0,3
815,780025,19,6,8,6,8,0,0,5,6,0,3,0,4,0,0,0,17
815,786228,26,0,7,0,3,0,4,0,1,0,1,4,3,0,1,0,0
815,785385,19,3,8,2,3,1,5,3,3,1,2,0,0,1,1,0,10
815,785383,38,5,13,3,8,2,5,7,7,2,2,6,1,1,4,0,19
815,786297,10,2,2,2,2,0,0,1,5,1,1,0,2,3,0,1,5
815,781046,6,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
815,785384,18,1,3,1,1,0,2,4,4,1,0,0,3,1,0,1,6
815,785382,6,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
815,792180,16,1,5,1,2,0,3,0,0,2,1,0,1,2,0,1,2
815,796391,13,4,5,3,4,1,1,0,0,0,3,0,2,1,1,0,9
816,796955,31,4,7,4,6,0,1,5,9,2,7,0,1,1,2,1,13
816,791257,14,1,3,1,3,0,0,0,0,0,3,0,2,0,4,1,2
816,781606,38,5,12,3,9,2,3,3,6,0,4,3,1,1,2,0,15
816,781263,36,4,12,4,8,0,4,2,2,4,7,2,1,1,4,0,10
816,781257,37,4,11,1,6,3,5,2,2,0,0,1,3,1,1,0,13
816,791255,8,0,2,0,0,0,2,0,0,0,2,0,2,1,0,0,0
816,780900,9,1,4,1,4,0,0,0,0,3,3,0,3,0,2,0,2
816,796954,23,2,5,0,2,2,3,0,0,0,4,0,1,0,1,0,6
816,785508,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
817,796870,34,2,7,2,7,0,0,0,0,3,2,0,4,0,0,0,4
817,786861,36,5,12,3,5,2,7,1,1,3,4,0,2,1,4,0,13
817,792415,38,7,13,4,7,3,6,3,4,0,8,2,3,4,4,1,20
817,780387,27,6,9,6,8,0,1,0,3,2,5,1,1,1,1,0,12
817,767033,25,3,13,2,9,1,4,2,2,1,4,2,4,1,1,1,9
817,785801,5,1,3,0,0,1,3,0,0,0,2,0,1,0,0,0,3
817,792416,14,1,2,0,1,1,1,0,0,1,0,1,1,0,0,0,3
817,786867,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
817,786866,14,1,8,1,2,0,6,0,0,0,2,1,1,0,0,1,2
818,791583,15,2,4,2,4,0,0,3,7,0,3,2,4,0,0,2,7
818,781407,21,3,4,3,4,0,0,0,0,1,3,2,0,1,1,3,6
818,785623,18,1,4,0,0,1,4,3,4,0,1,0,1,2,1,0,6
818,780580,35,4,12,1,8,3,4,6,6,1,0,2,1,4,2,1,17
818,776150,29,5,9,3,7,2,2,2,2,2,2,2,1,1,0,0,14
818,786608,21,2,9,2,6,0,3,0,2,1,4,1,2,0,1,0,4
818,797448,14,0,5,0,1,0,4,0,0,0,5,1,1,0,0,0,0
818,797445,25,4,4,2,2,2,2,1,2,0,1,1,4,0,1,0,11
818,791584,22,5,7,5,7,0,0,1,1,2,9,0,3,0,1,2,11
819,780765,38,8,17,4,9,4,8,5,9,3,7,2,2,1,3,0,25
819,786255,31,5,13,5,11,0,2,0,2,2,4,2,3,1,4,0,10
819,781301,24,1,2,1,2,0,0,3,4,1,5,0,4,0,1,1,5
819,780762,31,2,5,2,3,0,2,4,6,0,3,1,2,0,1,0,8
819,780768,34,2,6,1,5,1,1,0,0,0,1,3,5,2,0,0,5
819,791729,18,2,3,2,2,0,1,0,0,0,4,1,3,0,1,0,4
819,780755,23,2,6,1,4,1,2,1,2,1,4,1,1,0,3,0,6
819,797320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
819,797319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,791949,22,5,10,5,8,0,2,4,9,1,5,0,5,2,2,2,14
820,776014,24,3,7,3,6,0,1,2,2,4,8,2,1,1,1,1,8
820,797691,31,2,6,2,6,0,0,0,0,0,3,5,0,2,1,0,4
820,780747,29,5,9,3,6,2,3,2,2,0,4,9,2,2,1,2,14
820,776363,33,4,7,1,2,3,5,5,5,0,2,1,0,2,0,0,16
820,784336,24,4,6,4,6,0,0,1,2,3,5,1,1,0,0,3,9
820,791946,28,4,9,2,5,2,4,0,0,0,0,1,1,1,1,0,10
820,791948,9,2,2,2,2,0,0,0,0,1,0,0,1,0,2,2,4
821,797830,33,6,13,6,11,0,2,1,1,2,2,2,3,0,4,0,13
821,797824,30,2,9,2,8,0,1,1,2,3,6,2,3,1,1,1,5
821,775116,16,3,6,2,3,1,3,0,0,0,4,1,3,0,3,0,7
821,792190,33,3,9,1,6,2,3,0,0,1,3,2,1,1,4,0,8
821,781266,10,1,3,0,0,1,3,0,0,0,0,0,1,0,1,0,3
821,797827,11,0,4,0,1,0,3,0,0,0,0,0,1,0,0,0,0
821,792192,18,1,7,1,7,0,0,2,4,2,3,0,3,1,0,0,4
821,792191,31,1,4,1,4,0,0,2,2,3,1,3,0,0,2,0,4
821,797825,15,2,4,2,4,0,0,0,0,1,2,0,2,0,1,0,4
821,797828,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
822,781398,34,3,9,3,6,0,3,1,1,4,1,1,1,0,0,1,7
822,786029,27,3,10,3,9,0,1,4,6,3,3,0,2,1,3,3,10
822,792114,29,8,18,4,9,4,9,6,7,0,4,3,3,1,0,0,26
822,786018,35,1,6,1,4,0,2,0,0,1,4,2,0,1,1,0,2
822,775678,28,5,11,3,7,2,4,6,7,0,3,2,4,0,1,0,18
822,797746,18,3,5,2,4,1,1,2,2,2,6,1,3,1,1,0,9
822,786022,10,3,3,2,2,1,1,0,2,2,1,0,1,0,0,0,7
822,797744,19,1,4,0,3,1,1,3,3,0,1,3,0,1,1,1,6
823,786547,30,0,6,0,2,0,4,2,3,4,4,2,0,0,1,0,2
823,786544,32,11,22,7,12,4,10,1,3,2,5,0,3,1,3,0,27
823,797507,33,3,8,2,5,1,3,0,2,4,4,1,2,0,0,0,7
823,792012,32,10,20,4,9,6,11,2,3,2,4,8,3,1,2,0,28
823,775084,27,3,8,2,7,1,1,2,2,1,2,2,5,1,3,0,9
823,786860,10,1,2,0,0,1,2,0,0,0,0,1,2,0,1,0,3
823,797510,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
823,786546,24,0,2,0,2,0,0,0,0,0,3,1,2,2,0,0,0
823,797509,9,2,3,2,3,0,0,0,0,0,0,0,1,0,0,0,4
824,786080,21,7,13,3,7,4,6,0,0,1,5,3,3,1,2,1,18
824,786216,22,6,9,5,8,1,1,0,0,1,3,4,3,1,2,0,13
824,791348,29,0,3,0,2,0,1,1,2,0,8,0,1,1,4,0,1
824,786218,28,8,9,8,8,0,1,0,1,0,3,2,3,1,4,0,16
824,780150,19,1,4,0,1,1,3,0,0,0,1,0,2,1,0,0,3
824,797258,6,1,2,1,2,0,0,0,0,0,1,0,1,1,0,0,2
824,797257,12,0,1,0,1,0,0,0,1,1,2,0,2,0,1,2,0
824,791350,25,2,3,1,1,1,2,0,0,1,3,1,1,1,2,0,5
824,785256,25,3,7,3,7,0,0,10,13,0,2,4,2,3,2,0,16
824,781645,9,2,3,2,3,0,0,0,0,0,0,0,1,0,2,0,4
824,780156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,797256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,797259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,791858,29,4,9,2,2,2,7,2,2,3,6,3,4,0,4,1,12
825,797469,28,0,3,0,2,0,1,2,2,0,3,2,5,0,3,0,2
825,797463,39,6,19,2,12,4,7,1,5,2,7,2,3,2,4,0,17
825,791855,31,2,5,1,3,1,2,3,7,0,4,1,4,1,6,3,8
825,791854,38,7,11,6,9,1,2,0,1,1,0,1,0,3,3,0,15
825,797467,14,2,3,2,3,0,0,0,0,2,1,0,1,0,1,1,4
825,791857,21,3,8,2,2,1,6,0,0,0,2,1,2,0,1,0,7
826,796980,12,2,4,2,4,0,0,0,1,3,2,0,4,0,2,1,4
826,776200,29,3,9,3,8,0,1,1,2,1,7,1,2,2,1,0,7
826,780925,21,2,8,2,3,0,5,0,0,0,0,0,1,1,3,0,4
826,780446,27,5,10,3,5,2,5,1,1,0,4,2,1,2,1,0,13
826,781034,28,4,9,3,6,1,3,1,1,0,3,2,1,0,4,0,10
826,791625,6,2,5,1,2,1,3,0,0,0,1,0,1,0,0,0,5
826,796978,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
826,788847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,796979,22,6,12,3,4,3,8,4,5,3,4,0,2,1,1,2,19
826,791624,7,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
826,791637,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
826,786437,10,2,2,2,2,0,0,0,0,0,0,0,1,1,0,1,4
826,785620,30,4,5,2,2,2,3,2,2,0,2,6,1,1,2,1,12
827,791669,21,5,6,5,6,0,0,0,0,1,0,1,3,1,1,0,10
827,785762,31,3,9,3,7,0,2,1,2,1,5,2,2,2,2,0,7
827,797409,20,2,9,2,8,0,1,0,0,1,1,1,1,1,3,0,4
827,780535,17,1,3,1,2,0,1,2,2,0,1,1,0,0,1,0,4
827,780531,38,4,14,3,7,1,7,4,6,2,5,3,0,1,2,0,13
827,797414,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,791670,2,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,2
827,780534,19,2,2,2,2,0,0,2,3,1,6,0,4,0,1,1,6
827,791666,20,5,12,3,7,2,5,1,1,1,3,1,1,2,7,0,13
827,785760,25,1,3,1,3,0,0,0,0,0,1,2,3,0,0,0,2
828,796996,18,5,8,5,8,0,0,8,10,5,7,0,0,3,2,1,18
828,780471,22,6,9,6,9,0,0,0,1,3,10,2,4,1,2,2,12
828,791608,15,9,13,1,1,8,12,2,2,0,6,0,1,0,0,0,28
828,780417,11,1,2,1,1,0,1,0,0,1,2,4,0,1,0,0,2
828,776011,16,4,10,3,5,1,5,0,0,2,2,7,0,1,0,0,9
828,791610,17,2,4,2,4,0,0,1,2,0,4,4,0,3,0,1,5
828,786413,18,3,4,3,4,0,0,0,0,1,3,3,2,1,2,1,6
828,796994,19,4,5,1,2,3,3,2,2,0,0,10,2,3,2,0,13
828,791613,16,4,7,3,4,1,3,1,4,0,2,2,0,3,0,0,10
828,791612,5,2,3,1,2,1,1,0,0,0,1,0,0,1,0,0,5
828,791611,14,3,7,1,2,2,5,0,0,0,3,3,2,1,1,0,8
828,786353,13,4,6,2,2,2,4,2,2,0,1,1,0,0,1,0,12
828,785680,16,3,6,0,1,3,5,3,6,0,8,1,2,0,0,0,12
830,791768,8,1,2,1,1,0,1,0,0,0,0,1,3,0,3,1,2
830,786460,26,1,6,1,5,0,1,0,0,4,3,1,4,0,1,0,2
830,780604,33,5,13,5,12,0,1,2,2,1,4,1,2,2,4,0,12
830,780603,29,4,10,2,4,2,6,0,0,0,5,4,5,3,3,0,10
830,780602,37,8,17,8,14,0,3,2,3,2,8,5,3,1,2,0,18
830,786071,25,1,4,1,4,0,0,3,4,3,4,0,1,1,3,2,5
830,791766,12,4,4,1,1,3,3,0,0,0,1,0,1,0,0,0,11
830,791767,5,0,1,0,0,0,1,0,0,0,1,0,2,1,1,0,0
830,786230,25,1,4,0,0,1,4,0,0,1,0,1,1,1,3,0,3
831,786575,31,6,9,6,9,0,0,4,5,6,9,1,4,2,3,3,16
831,792334,28,3,9,3,6,0,3,1,2,2,5,3,4,1,4,1,7
831,798094,28,2,7,2,3,0,4,0,0,0,0,6,2,1,3,0,4
831,792338,36,7,17,6,13,1,4,6,7,0,6,2,2,5,2,0,21
831,781666,36,4,11,2,3,2,8,2,4,0,1,1,2,1,3,0,12
831,798097,8,1,1,1,1,0,0,1,2,0,0,0,1,0,0,2,3
831,798100,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
831,791636,24,1,6,0,2,1,4,0,0,0,1,0,1,2,1,0,3
831,798095,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,786041,30,7,12,7,9,0,3,4,5,4,7,0,1,1,2,2,18
832,780275,17,3,3,3,3,0,0,0,1,0,4,0,4,1,1,1,6
832,780881,23,5,12,4,10,1,2,9,10,4,5,3,3,3,1,0,20
832,786686,30,6,15,5,13,1,2,7,8,0,2,13,1,6,0,0,20
832,792075,24,5,9,3,5,2,4,0,0,0,0,0,2,0,2,1,12
832,780882,19,1,5,1,3,0,2,0,0,2,2,3,2,3,3,0,2
832,780052,15,5,8,3,5,2,3,1,2,2,1,1,3,2,1,0,13
832,786051,11,0,3,0,3,0,0,0,0,2,2,0,0,0,1,0,0
832,792074,21,3,5,2,2,1,3,1,2,1,2,1,2,1,0,0,8
832,780884,7,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
832,792076,3,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,3
833,797019,25,4,5,3,3,1,2,2,4,0,3,3,1,1,6,0,11
833,774959,24,3,9,0,3,3,6,3,4,1,1,2,4,3,3,1,12
833,781378,28,1,6,0,4,1,2,6,6,0,5,1,1,1,2,2,9
833,791440,24,3,5,3,5,0,0,4,7,2,3,1,2,1,0,0,10
833,775267,25,4,12,2,4,2,8,0,0,2,1,3,1,0,4,0,10
833,791443,19,3,4,2,2,1,2,0,0,1,2,1,3,0,0,0,7
833,775739,10,0,0,0,0,0,0,0,1,1,1,0,3,0,0,1,0
833,797015,8,0,1,0,1,0,0,0,0,0,0,2,1,0,1,1,0
833,791441,15,3,5,0,2,3,3,2,2,1,1,2,2,0,3,1,11
833,797013,14,2,8,1,4,1,4,0,0,2,0,0,1,0,2,0,5
833,781629,4,0,3,0,1,0,2,0,0,0,1,0,0,1,0,0,0
833,797016,4,0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0
834,781319,24,6,12,6,11,0,1,6,7,2,3,1,3,1,2,2,18
834,792220,19,0,6,0,3,0,3,1,3,1,2,2,2,1,1,0,1
834,786691,33,4,7,3,4,1,3,0,0,0,5,2,2,1,2,0,9
834,786693,25,0,4,0,2,0,2,1,2,0,4,0,0,0,1,1,1
834,781329,35,4,7,2,5,2,2,9,15,1,5,7,3,6,5,0,19
834,797876,13,2,3,2,2,0,1,1,1,1,1,0,4,0,0,0,5
834,792219,10,3,5,3,5,0,0,1,2,1,1,0,1,0,1,0,7
834,792222,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
834,792046,16,0,3,0,2,0,1,0,0,0,0,0,0,0,2,0,0
834,781455,19,1,1,1,1,0,0,0,0,0,0,3,1,1,0,0,2
835,776018,30,6,13,6,13,0,0,3,4,1,3,3,1,1,0,2,15
