matchup_id,date,city,state,country,arena,attendance
230,2010-11-14 15:00:00,Houston,Texas,,Hofheinz Pavilion,2419.0
231,2010-11-14 15:00:00,Philadelphia,Pennsylvania,,Liacouras Center,4087.0
232,2010-11-14 15:00:00,Catonsville,Maryland,,Retriever Activities Center,1910.0
233,2010-11-14 15:05:00,Iowa City,Iowa,,Carver-Hawkeye Arena,11700.0
234,2010-11-14 15:30:00,Greensboro,North Carolina,,Greensboro Coliseum,3675.0
235,2010-11-14 16:00:00,Lawrenceville,New Jersey,,Alumni Gym,1614.0
236,2010-11-14 16:00:00,Houston,Texas,,Tudor Fieldhouse,1312.0
237,2010-11-14 16:00:00,Colorado Springs,Colorado,,Clune Arena,1103.0
238,2010-11-14 17:00:00,Durham,North Carolina,,Cameron Indoor Stadium,9314.0
239,2010-11-14 17:00:00,West Lafayette,Indiana,,Mackey Arena,14123.0
240,2010-11-14 18:00:00,Cleveland,Ohio,,Wolstein Center,2805.0
241,2010-11-14 18:00:00,Chicago,Illinois,,McGrath Arena,3501.0
242,2010-11-14 18:30:00,Eugene,Oregon,,McArthur Court,
243,2010-11-14 19:00:00,Bloomington,Indiana,,Assembly Hall,15261.0
244,2010-11-14 20:00:00,Seattle,Washington,,Key Arena,3026.0
245,2010-11-14 21:00:00,Eugene,Oregon,,McArthur Court,6197.0
246,2010-11-15 19:00:00,New York,New York,,Levien Gymnasium,887.0
247,2010-11-15 19:00:00,Loretto,Pennsylvania,,DeGol Arena,1028.0
248,2010-11-15 19:00:00,Cincinnati,Ohio,,Fifth Third Arena,4083.0
249,2010-11-15 19:00:00,Athens,Ohio,,Convocation Center,5084.0
250,2010-11-15 19:00:00,Tampa,Florida,,USF Sun Dome,2722.0
251,2010-11-15 19:00:00,Norfolk,Virginia,,Ted Constant Convocation Center,6836.0
252,2010-11-15 19:00:00,Richmond,Virginia,,Robins Center,4320.0
253,2010-11-15 19:00:00,Tallahassee,Florida,,Jake Gaither Gymnasium,255.0
254,2010-11-15 19:00:00,Bethlehem,Pennsylvania,,Stabler Arena,66.0
255,2010-11-15 19:00:00,Clemson,South Carolina,,LittleJohn Coliseum,7900.0
256,2010-11-15 19:00:00,Statesboro,Georgia,,Hanner Fieldhouse,1663.0
257,2010-11-15 19:00:00,Cleveland,Ohio,,Wolstein Center,1411.0
258,2010-11-15 19:00:00,Huntington,West Virginia,,Cam Henderson Center,4638.0
259,2010-11-15 19:30:00,Piscataway,New Jersey,,Louis Brown Athletic Center,3810.0
260,2010-11-15 20:00:00,Tuscaloosa,Alabama,,Coleman Coliseum,8939.0
261,2010-11-15 20:00:00,Lawrence,Kansas,,Allen Fieldhouse,16300.0
262,2010-11-15 20:00:00,Birmingham,Alabama,,Pete Hanna Center,415.0
263,2010-11-15 20:00:00,Nashville,Tennessee,,Gentry Complex,4147.0
264,2010-11-15 20:00:00,Nashville,Tennessee,,Allen Arena,1306.0
265,2010-11-15 20:00:00,Natchitoches,Louisiana,,Prather Coliseum,1211.0
266,2010-11-15 20:00:00,Norman,Oklahoma,,Lloyd Noble Center,7339.0
267,2010-11-15 20:00:00,Corpus Christi,Texas,,American Bank Center,6071.0
268,2010-11-15 20:30:00,Murray,Kentucky,,CFSB Center,4883.0
269,2010-11-15 20:30:00,Chicago,Illinois,,UIC Pavilion,1940.0
270,2010-11-15 21:00:00,Minneapolis,Minnesota,,Williams Arena,10752.0
271,2010-11-15 22:00:00,Riverside,California,,Student Recreation Center,474.0
272,2010-11-15 22:00:00,Stanford,California,,Maples Pavilion,6110.0
273,2010-11-15 22:05:00,Long Beach,California,,Walter Pyramid,2021.0
274,2010-11-15 23:00:00,Los Angeles,California,,Pauley Pavilion,6748.0
275,2010-11-15 23:59:00,Moraga,California,,McKeon Pavilion,3500.0
276,2010-11-15 19:00:00,Newark,New Jersey,,Estelle & Zoom Fleisher Athletic Center,599.0
277,2010-11-15 19:00:00,Providence,Rhode Island,,Dunkin' Donuts Center,3521.0
278,2010-11-15 19:00:00,Winston-Salem,North Carolina,,Lawrence Joel Veterans Memorial Coliseum,7570.0
279,2010-11-15 19:00:00,Guilderland,New York,,SEFCU Arena,1215.0
280,2010-11-15 19:00:00,Washington,District of Columbia,,Verizon Center,10031.0
281,2010-11-15 19:00:00,Greenville,North Carolina,,Williams Arena at Minges Coliseum,3687.0
282,2010-11-15 19:00:00,West Point,New York,,Christl Arena,398.0
283,2010-11-15 19:00:00,Orlando,Florida,,UCF Arena,6333.0
284,2010-11-15 19:00:00,Bronx,New York,,Rose Hill Gymnasium,1294.0
285,2010-11-15 19:00:00,Chattanooga,Tennessee,,McKenzie Arena,2776.0
286,2010-11-15 19:00:00,Miami,Florida,,U.S. Century Bank Arena,1280.0
287,2010-11-15 19:00:00,Charlottesville,Virginia,,John Paul Jones Arena,7751.0
288,2010-11-15 19:00:00,Elon,North Carolina,,Alumni Gymnasium,608.0
289,2010-11-15 19:30:00,Kennesaw,Georgia,,Convocation Center,4784.0
290,2010-11-15 20:00:00,Lincoln,Nebraska,,Bob Devaney Sports Center,7716.0
291,2010-11-15 20:00:00,Nacogdoches,Texas,,William R. Johnson Coliseum,1856.0
292,2010-11-15 20:00:00,Martin,Tennessee,,Skyhawk Arena,1117.0
293,2010-11-15 20:00:00,St. Louis,Missouri,,Chaifetz Arena,5178.0
